Title,URL,Location,Price,Bedrooms,Type,County
3 Bed House in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kitengela-3728554,Kitengela,45000,3,House,Kajiado County
4 Bed Townhouse with En Suite at Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3728529,Kileleshwa,150000,4,Townhouse,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3718474,Westlands Runda,455000,4,House,Nairobi
4 Bed Townhouse with Garden at Muthaiga North,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3728491,Kiambu Road,230000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3724411,Kileleshwa,185000,4,Townhouse,Nairobi
3 Bed Villa with En Suite in Karen,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-karen-3728012,Karen,237000,3,Villa,Nairobi
4 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-nyari-3728446,Westlands Nyari,300000,4,House,Nairobi
3 Bed Villa with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-mtwapa-3728438,Mtwapa,50000,3,Villa,Kilifi County
3 Bed House with En Suite at Rimpa Area,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-ongata-rongai-3728378,Ongata Rongai,45000,3,House,Kajiado County
5 Bed Villa with Staff Quarters in Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3728348,Westlands Lower Kabete,600000,5,Villa,Nairobi
4 Bed Townhouse with Swimming Pool at Runda Close To Un Headquarters In Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3728358,Westlands Runda,450000,4,Townhouse,Nairobi
4 Bed House with En Suite in Mtwapa,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-mtwapa-3728265,Mtwapa,120000,4,House,Kilifi County
5 Bed Townhouse with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lower-kabete-3728253,Westlands Lower Kabete,550000,5,Townhouse,Nairobi
4 Bed Villa with En Suite at Karen,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-karen-3728106,Karen,450000,4,Villa,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3728150,Westlands Runda,400000,5,House,Nairobi
5 Bed Townhouse with En Suite in Spring Valley,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-spring-valley-3728120,Westlands Spring Valley,370000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3728099,Westlands Spring Valley,380000,4,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-kitisuru-3728101,Westlands Kitisuru,500000,5,Townhouse,Nairobi
4 Bed House with En Suite at Rosslyn Heights,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-rosslyn-3728092,Westlands Rosslyn,387000,4,House,Nairobi
3 Bed Townhouse with En Suite in Lower Kabete,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lower-kabete-3725063,Westlands Lower Kabete,490000,3,Townhouse,Nairobi
4 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3728021,Westlands Loresho,250000,4,House,Nairobi
5 Bed House with En Suite at Ruaka Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3728016,Westlands Runda,860000,5,House,Nairobi
5 Bed Townhouse with Staff Quarters at Peponi Rd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-westlands-area-3727915,Westlands Area,580000,5,Townhouse,Nairobi
4 Bed House with En Suite at,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3727843,Westlands Runda,400000,4,House,Nairobi
4 Bed House with En Suite at Runda,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3727780,Westlands Runda,280000,4,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3727734,Lavington,350000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3727729,Lavington,300000,5,Townhouse,Nairobi
3 Bed Townhouse with Garden in Kilimani,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-kilimani-3727596,Kilimani,200000,3,Townhouse,Nairobi
4 Bed House with Staff Quarters in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3727562,Westlands Loresho,260000,4,House,Nairobi
5 Bed Townhouse with En Suite at Kitisuru,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-kitisuru-3727567,Westlands Kitisuru,650000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Kyuna,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kyuna-3727540,Westlands Kyuna,400000,5,Townhouse,Nairobi
3 Bed House with En Suite in Joska,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-joska-3727528,Kamulu Joska Malaa,28000,3,House,Nairobi
5 Bed House at Limuru Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-rosslyn-3690258,Westlands Rosslyn,400000,5,House,Nairobi
4 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3727486,Westlands Kitisuru,390000,4,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3710970,Westlands Runda,350000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3714419,Westlands Runda,350000,5,House,Nairobi
4 Bed Townhouse with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3727385,Kiambu Road,215000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Runda Gardens,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3727382,Westlands Runda,225000,4,Townhouse,Nairobi
5 Bed Townhouse with Garden in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kitisuru-3727367,Westlands Kitisuru,380000,5,Townhouse,Nairobi
3 Bed House with En Suite at Rimpa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-ongata-rongai-3727336,Ongata Rongai,95000,3,House,Kajiado County
4 Bed Townhouse with En Suite at Windsor,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-ridgeways-3727190,Ridgeways,450000,4,Townhouse,Nairobi
4 Bed House with En Suite in Ridgeways,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-ridgeways-3727179,Ridgeways,350000,4,House,Nairobi
4 Bed House with En Suite at Havana Road,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3727087,Westlands Runda,520000,4,House,Nairobi
3 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3727050,Karen,150000,3,House,Nairobi
4 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3726986,Westlands Kitisuru,200000,4,Townhouse,Nairobi
5 Bed Villa with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-rent-lower-kabete-3726982,Westlands Lower Kabete,700000,5,Villa,Nairobi
5 Bed Villa with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3726979,Westlands Lower Kabete,650000,5,Villa,Nairobi
5 Bed Villa with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-rent-lower-kabete-3726971,Westlands Lower Kabete,1000000,5,Villa,Nairobi
3 Bed Townhouse with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-lower-kabete-3726969,Westlands Lower Kabete,490000,3,Townhouse,Nairobi
4 Bed Villa with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-lower-kabete-3726962,Westlands Lower Kabete,520000,4,Villa,Nairobi
4 Bed Townhouse with Staff Quarters in Spring Valley,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3726957,Westlands Spring Valley,280000,4,Townhouse,Nairobi
5 Bed Villa with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3726953,Westlands Lower Kabete,650000,5,Villa,Nairobi
3 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3726847,Karen,200000,3,House,Nairobi
5 Bed Townhouse with En Suite at Spring Valley Rd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-spring-valley-3726856,Westlands Spring Valley,400000,5,Townhouse,Nairobi
3 Bed Villa with En Suite at Mtwapa Kilifi,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-mtwapa-3726825,Mtwapa,55000,3,Villa,Kilifi County
4 Bed Townhouse with Swimming Pool at Ridgeways,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-ridgeways-3726656,Ridgeways,550000,4,Townhouse,Nairobi
6 Bed House with En Suite at Runda,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-runda-3726642,Westlands Runda,550000,6,House,Nairobi
5 Bed Townhouse with En Suite in Karen Hardy,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-karen-hardy-3726632,Karen Hardy,550000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-westlands-area-3722738,Westlands Area,340000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3725733,Lavington,350000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Rosslyn,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-rosslyn-3726613,Westlands Rosslyn,360000,4,Townhouse,Nairobi
4 Bed House with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3726608,Kiambu Road,286000,4,House,Nairobi
5 Bed House with En Suite at Spring Valley Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-spring-valley-3726607,Westlands Spring Valley,370000,5,House,Nairobi
5 Bed House with En Suite at Maasai Lodge,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-ongata-rongai-3726595,Ongata Rongai,130000,5,House,Kajiado County
4 Bed Villa with En Suite at Five-Star Paradise,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3726556,Kiambu Road,380000,4,Villa,Nairobi
4 Bed Villa with En Suite at Five-Star Paradise,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3726555,Kiambu Road,330000,4,Villa,Nairobi
1 Bed House in Karen,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-karen-3726554,Karen,85000,1,House,Nairobi
4 Bed Townhouse with En Suite in Redhill,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-red-hill-3726539,Redhill,140000,4,Townhouse,Kiambu County
4 Bed Townhouse with Staff Quarters in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3726512,Lavington,290000,4,Townhouse,Nairobi
6 Bed House with En Suite at Runda,https://www.buyrentkenya.com/listings/furnished-6-bedroom-house-for-rent-runda-3726450,Westlands Runda,1200000,6,House,Nairobi
5 Bed House with En Suite at Spring Valley,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-spring-valley-3726448,Westlands Spring Valley,400000,5,House,Nairobi
4 Bed House with En Suite at Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3726446,Westlands Loresho,280000,4,House,Nairobi
4 Bed House with En Suite at Muthaiga Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-muthaiga-3726412,Muthaiga,580000,4,House,Nairobi
3 Bed Townhouse with En Suite in Ngong,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-ngong-3726393,Ngong,70000,3,Townhouse,Kajiado County
3 Bed Townhouse with Garden in Runda,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3726375,Westlands Runda,220000,3,Townhouse,Nairobi
1 Bed House with Garden in Runda,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-runda-3726373,Westlands Runda,100000,1,House,Nairobi
4 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3726297,Lavington,500000,4,House,Nairobi
5 Bed House with En Suite at Muthaiga Muthaiga,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3726201,Muthaiga,550000,5,House,Nairobi
4 Bed Townhouse with En Suite at Two Rivers Rosslyn,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3726162,Westlands Runda,300000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3726149,Kiambu Road,325000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Five-Star Paradise,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3726109,Kiambu Road,220000,4,Townhouse,Nairobi
3 Bed Villa with En Suite at Five-Star Paradise,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-kiambu-road-3726106,Kiambu Road,250000,3,Villa,Nairobi
7 Bed House with En Suite at Runda Road,https://www.buyrentkenya.com/listings/7-bedroom-house-for-rent-runda-3726094,Westlands Runda,1300000,7,House,Nairobi
4 Bed House with En Suite at Thigiri Ridge,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thigiri-3726089,Westlands Thigiri,455000,4,House,Nairobi
2 Bed Townhouse with Swimming Pool in Karen,https://www.buyrentkenya.com/listings/furnished-2-bedroom-townhouse-for-rent-karen-3726047,Karen,160000,2,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Karen,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-karen-3726038,Karen,350000,5,Townhouse,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-rent-kitisuru-3670790,Westlands Kitisuru,650000,5,House,Nairobi
4 Bed Townhouse with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3717380,Westlands Runda,400000,4,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3718695,Westlands Runda,480000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Karen,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-karen-hardy-3725913,Karen Hardy,550000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3725738,Kileleshwa,350000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3725737,Lavington,350000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3725736,Kileleshwa,210000,4,Townhouse,Nairobi
4 Bed Townhouse with Staff Quarters in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3725718,Kileleshwa,200000,4,Townhouse,Nairobi
3 Bed Townhouse with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-westlands-area-3725715,Westlands Area,285000,3,Townhouse,Nairobi
4 Bed Townhouse with Swimming Pool in Ridgeways,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ridgeways-3725713,Ridgeways,320000,4,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Syokimau,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-mombasa-road-3725573,Mombasa Road,105000,5,Townhouse,Nairobi
6 Bed Townhouse with En Suite at James Gichuru,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-rent-lavington-3725684,Lavington,330000,6,Townhouse,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3725675,Westlands Runda,350000,4,House,Nairobi
6 Bed House with Garden in Karen,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-karen-3725507,Karen,525000,6,House,Nairobi
4 Bed Townhouse with En Suite at Kileleshwa Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3725501,Kileleshwa,350000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3594198,Kileleshwa,330000,4,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3725496,Westlands Runda,450000,5,House,Nairobi
1 Bed House with Garden in Runda,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-runda-3725473,Westlands Runda,100000,1,House,Nairobi
4 Bed Townhouse with En Suite at Chalbi Drive,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3725461,Lavington,250000,4,Townhouse,Nairobi
4 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3725092,Karen,200000,4,House,Nairobi
5 Bed Townhouse with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3717386,Westlands Runda,400000,5,Townhouse,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3719350,Westlands Runda,449575,5,House,Nairobi
5 Bed Townhouse with En Suite at Kabasiran Avenue,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-lavington-3725425,Lavington,350000,5,Townhouse,Nairobi
3 Bed Townhouse with En Suite at Thogoto-Gikambura-Mutarakwa Rd,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-gikambura-3723777,Kikuyu Gikambura,65000,3,Townhouse,Kiambu County
4 Bed House with En Suite at Laikipia Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kileleshwa-3725418,Kileleshwa,200000,4,House,Nairobi
5 Bed House with En Suite at Nyali Mombasa,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-rent-nyali-area-3725384,Nyali Area,390000,5,House,Mombasa
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3725284,Lavington,250000,5,Townhouse,Nairobi
5 Bed House with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kileleshwa-3725302,Kileleshwa,320000,5,House,Nairobi
3 Bed Townhouse with En Suite at Crystal Rivers,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-athi-river-area-3725298,Athi River,75000,3,Townhouse,Machakos County
4 Bed House with En Suite at Ruaka Road.,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3724060,Westlands Runda,280000,4,House,Nairobi
5 Bed Townhouse with En Suite at Gateway Mall,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-syokimau-3725175,Syokimau,120000,5,Townhouse,Machakos County
4 Bed House with En Suite at Near Galleria,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3725123,Karen,250000,4,House,Nairobi
4 Bed Townhouse with En Suite at Redhill,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-red-hill-3725121,Redhill,140000,4,Townhouse,Kiambu County
4 Bed Townhouse with En Suite at Redhill,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-red-hill-3725117,Redhill,150000,4,Townhouse,Kiambu County
4 Bed Townhouse with En Suite at Ridgeways,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ridgeways-3725111,Ridgeways,327000,4,Townhouse,Nairobi
3 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3725105,Karen,150000,3,House,Nairobi
4 Bed House with En Suite in Rosslyn,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-rosslyn-3724847,Westlands Rosslyn,500000,4,House,Nairobi
3 Bed Townhouse with En Suite at Mtwapa Gardens,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-mtwapa-3725008,Mtwapa,50000,3,Townhouse,Kilifi County
5 Bed Townhouse with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3724993,Lavington,350000,5,Townhouse,Nairobi
6 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-lavington-3717488,Lavington,645000,6,House,Nairobi
4 Bed House with En Suite at Loresho Off Kaptakat,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3724787,Westlands Loresho,416000,4,House,Nairobi
3 Bed House with Walk In Closet at Westlands,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-westlands-area-3724778,Westlands Area,150000,3,House,Nairobi
4 Bed House with En Suite at Loresho Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3724760,Westlands Loresho,250000,4,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3724758,Westlands Runda,450000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3724747,Westlands Runda,450000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3724728,Westlands Runda,500000,5,House,Nairobi
7 Bed House with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/7-bedroom-house-for-rent-kileleshwa-3724703,Kileleshwa,400000,7,House,Nairobi
3 Bed Townhouse with En Suite at Runda,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3724655,Westlands Runda,250000,3,Townhouse,Nairobi
5 Bed House with En Suite at Mimosa Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3724591,Westlands Runda,500000,5,House,Nairobi
4 Bed Villa with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3724578,Kiambu Road,250000,4,Villa,Nairobi
3 Bed House with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-lavington-3724406,Lavington,520000,3,House,Nairobi
6 Bed House with En Suite at Nyali Mombasa,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-nyali-area-3724506,Nyali Area,380000,6,House,Mombasa
2 Bed House with En Suite at Kitengela Near Milimani Police Station,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kitengela-3724500,Kitengela,35000,2,House,Kajiado County
6 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-rent-kitisuru-3724499,Westlands Kitisuru,450000,6,Townhouse,Nairobi
4 Bed Townhouse with Swimming Pool at Spring Valley,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-spring-valley-3724495,Westlands Spring Valley,300000,4,Townhouse,Nairobi
3 Bed House with Garden at Kinoo 87,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kinoo-3724494,Kikuyu Kinoo,50000,3,House,Kiambu County
2 Bed House with Garden at Kinoo 87,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kinoo-3724493,Kikuyu Kinoo,35000,2,House,Kiambu County
4 Bed House with En Suite at Loresho Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3724457,Westlands Loresho,416000,4,House,Nairobi
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3724440,Lavington,300000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Chalbi Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3724438,Lavington,250000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Off Convent Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3724437,Lavington,320000,5,Townhouse,Nairobi
4 Bed House with En Suite at Mbugani Villas,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3724331,Westlands Runda,416000,4,House,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3724328,Westlands Runda,300000,4,House,Nairobi
3 Bed House with En Suite at Mae Ridge,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3724321,Westlands Runda,300000,3,House,Nairobi
2 Bed House with En Suite at Runda,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-runda-3724319,Westlands Runda,120000,2,House,Nairobi
2 Bed House with En Suite at Runda,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-runda-3724316,Westlands Runda,150000,2,House,Nairobi
4 Bed House with En Suite at Kitisuru Ridge,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3724313,Westlands Kitisuru,416000,4,House,Nairobi
5 Bed House with En Suite at Runda Green City,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3724304,Westlands Runda,450000,5,House,Nairobi
3 Bed House with En Suite at Eliud Mathu,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3724301,Westlands Runda,290000,3,House,Nairobi
4 Bed House with En Suite at Acacia Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3724299,Westlands Runda,300000,4,House,Nairobi
4 Bed Townhouse with En Suite at Mugumo Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3724294,Lavington,300000,4,Townhouse,Nairobi
4 Bed House with Staff Quarters in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3724265,Westlands Gigiri,450000,4,House,Nairobi
4 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3724153,Lavington,300000,4,House,Nairobi
4 Bed House with En Suite at Edenville Phase 2,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-kiambu-road-3674799,Kiambu Road,250000,4,House,Nairobi
4 Bed House with En Suite at Thome,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3723732,Kiambu Road,110000,4,House,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3724055,Westlands Runda,350000,4,House,Nairobi
