Title,URL,Location,Price,Bedrooms,Type,County
4 Bed Townhouse with Garden in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-15-3554199,Lavington,75000000,4,Townhouse,Nairobi
5 Bed Villa with En Suite in Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lower-kabete-15-3540658,Westlands Lower Kabete,160000000,5,Villa,Nairobi
4 Bed Townhouse with En Suite in Loresho,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-loresho-13-3534030,Westlands Loresho,36000000,4,Townhouse,Nairobi
4 Bed Townhouse with Walk In Closet in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-15-3522705,Westlands Loresho,150000000,4,Townhouse,Nairobi
3 Bed House with En Suite in Vipingo,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3691049,Vipingo,55000000,3,House,Kilifi County
3 Bed Townhouse with En Suite at Ruiru,https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-sale-tatu-city-3690866,Ruiru Tatu City,11850000,3,Townhouse,Kiambu County
4 Bed Townhouse with En Suite at Ruiru,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-ruiru-3690855,Ruiru,16850000,4,Townhouse,Kiambu County
4 Bed House with En Suite at Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3690743,Westlands Kitisuru,45000000,4,House,Nairobi
5 Bed House with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-1-3652317,Lavington,95000000,5,House,Nairobi
4 Bed House with En Suite at Lavington,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-15-3652335,Lavington,65000000,4,House,Nairobi
5 Bed House with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-1-3652817,Lavington,121000000,5,House,Nairobi
5 Bed House with En Suite at Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-17-3663381,Westlands Nyari,150000000,5,House,Nairobi
4 Bed House with En Suite at Lavington,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-1-3663574,Lavington,70000000,4,House,Nairobi
5 Bed Townhouse with En Suite at Mombasa Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-syokimau-16-3665129,Syokimau,17000000,5,Townhouse,Machakos County
6 Bed House with En Suite at Old Runda,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-1-3673535,Westlands Runda,150000000,6,House,Nairobi
3 Bed House with En Suite at Kitisuru,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-lower-kabete-1-3684843,Westlands Lower Kabete,95000000,3,House,Nairobi
4 Bed Townhouse with En Suite at Lower Kabete,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-1-3684847,Westlands Kitisuru,185000000,4,Townhouse,Nairobi
5 Bed House with En Suite at Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-1-3684850,Westlands Kitisuru,185000000,5,House,Nairobi
5 Bed House with En Suite at Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-1-3684851,Westlands Kitisuru,260000000,5,House,Nairobi
5 Bed Townhouse with Staff Quarters in Westlands Area,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-10-3583122,Westlands Area,45000000,5,Townhouse,Nairobi
6 Bed House with En Suite in Kiambu Town,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-kiambu-town-3690696,Town,42000000,6,House,Kiambu County
3 Bed House in Upper Hill,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-upper-hill-3690684,Upper Hill,30000000,3,House,Nairobi
4 Bed House with En Suite in Athi River,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-athi-river-area-3690639,Athi River,24480000,4,House,Machakos County
2 Bed House with Garden in Buruburu,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-buruburu-3685887,Buruburu,10500000,2,House,Nairobi
2 Bed House in Riara Road,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-riara-road-3679392,Riara Road,30000000,2,House,Nairobi
1 Bed House in Kitengela,https://www.buyrentkenya.com/listings/1-bedroom-house-for-sale-kitengela-3679347,Kitengela,13000000,1,House,Kajiado County
3 Bed House with En Suite at Kitengela Town,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3675558,Kitengela,16000000,3,House,Kajiado County
3 Bed Villa with En Suite at Bungalows,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-kitengela-7-3450722,Kitengela,5850000,3,Villa,Kajiado County
4 Bed Townhouse with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-5-3500421,Kiambu Road,32500000,4,Townhouse,Nairobi
3 Bed House with En Suite at Paradise Lost Road,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kiambu-road-5-3498608,Kiambu Road,75000000,3,House,Nairobi
5 Bed Townhouse with En Suite at Ololua Ridge,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-5-3467298,Karen,95000000,5,Townhouse,Nairobi
3 Bed House with En Suite in Athi River,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-athi-river-area-3690561,Athi River,16280000,3,House,Machakos County
4 Bed House with En Suite at Loresho Ridge,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3655280,Westlands Loresho,42000000,4,House,Nairobi
5 Bed Townhouse with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3686779,Lavington,95000000,5,Townhouse,Nairobi
4 Bed House with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3637928,Lavington,75000000,4,House,Nairobi
4 Bed Villa with En Suite at Kabaserian,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-3632999,Lavington,65000000,4,Villa,Nairobi
4 Bed House with En Suite at Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3629199,Westlands Loresho,28800000,4,House,Nairobi
4 Bed Villa with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-13-3601971,Lavington,68000000,4,Villa,Nairobi
5 Bed Townhouse with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-13-3567478,Lavington,42000000,5,Townhouse,Nairobi
4 Bed House with En Suite at Loresho Ridge,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-13-3559954,Westlands Loresho,44000000,4,House,Nairobi
5 Bed Townhouse with En Suite at Maziwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-13-3539726,Lavington,40000000,5,Townhouse,Nairobi
4 Bed House with En Suite at Mountain View,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mountain-view-3690570,Westlands Mountain View,46000000,4,House,Nairobi
5 Bed Townhouse with En Suite at Karen,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3690563,Karen,135000000,5,Townhouse,Nairobi
3 Bed House with En Suite in Vipingo,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3690556,Vipingo,24980000,3,House,Kilifi County
3 Bed Villa with Garden in Diani,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3690426,Diani,22000000,3,Villa,Kwale County
4 Bed Townhouse at Membley,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3690377,Ruiru,27000000,4,Townhouse,Kiambu County
2 Bed House with En Suite in Vipingo,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-vipingo-3690334,Vipingo,16980000,2,House,Kilifi County
5 Bed House with En Suite at Rosslyn Heights,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-red-hill-3690283,Redhill,92000000,5,House,Kiambu County
4 Bed Townhouse with En Suite at Milimani Estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3689503,Nyali Area,28000000,4,Townhouse,Mombasa
5 Bed House with En Suite at Nyari 5 Bedroom Ambassadorial House,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-nyari-7588,Westlands Nyari,350000000,5,House,Nairobi
4 Bed Villa with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-westlands-area-3689342,Westlands Area,85000000,4,Villa,Nairobi
4 Bed Townhouse with Staff Quarters in Langata,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-1-3689178,Langata,18000000,4,Townhouse,Nairobi
4 Bed Townhouse with Staff Quarters at Shanzu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-spring-valley-3688982,Westlands Spring Valley,49000000,4,Townhouse,Nairobi
3 Bed House with En Suite in Vipingo,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3688948,Vipingo,55000000,3,House,Kilifi County
4 Bed House with En Suite at,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3688923,Westlands Runda,70000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3688936,Nyali Area,40000000,4,Townhouse,Mombasa
4 Bed Townhouse with Garden in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3688907,Kiambu Road,33000000,4,Townhouse,Nairobi
3 Bed House with En Suite in Valley Arcade,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-valley-arcade-3688835,Valley Arcade,22000000,3,House,Nairobi
4 Bed House with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-nyali-area-3688830,Nyali Area,100000000,4,House,Mombasa
4 Bed Townhouse with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3688821,Nyali Area,65000000,4,Townhouse,Mombasa
4 Bed Villa with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-nyali-area-3688812,Nyali Area,16000000,4,Villa,Mombasa
4 Bed Townhouse with En Suite at Ruiru,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-eastern-bypass-3688696,Ruiru Eastern ByPass,14600000,4,Townhouse,Kiambu County
10 Bed House with Borehole at Bamburi,https://www.buyrentkenya.com/listings/10-bedroom-house-for-sale-bamburi-3688531,Bamburi,5000000,10,House,Mombasa
4 Bed Villa with En Suite in Diani,https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-diani-3688510,Diani,28500000,4,Villa,Kwale County
4 Bed House with En Suite at Kichinjio,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3688150,Kitengela,8000000,4,House,Kajiado County
4 Bed Villa with En Suite in Membley,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-membley-3688122,Ruiru Membley,33000000,4,Villa,Kiambu County
4 Bed Villa with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-westlands-area-3688102,Westlands Area,85000000,4,Villa,Nairobi
4 Bed House in Parklands,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-parklands-3687719,Westlands Parklands,26000000,4,House,Nairobi
4 Bed Villa in Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-westlands-area-3687578,Westlands Area,85000000,4,Villa,Nairobi
4 Bed House with En Suite at Rimpa,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3687071,Ongata Rongai,15000000,4,House,Kajiado County
4 Bed Villa with En Suite at Olekasasi,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ongata-rongai-3687059,Ongata Rongai,18500000,4,Villa,Kajiado County
4 Bed Townhouse with En Suite in Langata,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-3687056,Langata,26800000,4,Townhouse,Nairobi
3 Bed House with En Suite at Kiserian,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-3687041,Ngong,9800000,3,House,Kajiado County
4 Bed Villa with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-kiambu-road-3687040,Kiambu Road,28000000,4,Villa,Nairobi
5 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3686839,Westlands Kitisuru,125000000,5,Townhouse,Nairobi
5 Bed House with En Suite in Windsor,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-windsor-3686330,Roysambu Windsor,135000000,5,House,Nairobi
5 Bed House with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3686285,Westlands Area,43000000,5,House,Nairobi
3 Bed Townhouse with En Suite in Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-ongata-rongai-3686199,Ongata Rongai,12400000,3,Townhouse,Kajiado County
10 Bed Villa with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/furnished-10-bedroom-villa-for-sale-nyali-area-3685862,Nyali Area,160000000,10,Villa,Mombasa
5 Bed Townhouse with En Suite at Kilifi,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-vipingo-3685716,Vipingo,36000000,5,Townhouse,Kilifi County
4 Bed House with En Suite at Juja,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-juja-3685689,Juja,8000000,4,House,Kiambu County
5 Bed Villa with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3685212,Lavington,85000000,5,Villa,Nairobi
4 Bed House with En Suite in Thika,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3685135,Thika,50000000,4,House,Kiambu County
4 Bed Villa with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitisuru-3684962,Westlands Kitisuru,45000000,4,Villa,Nairobi
5 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3684817,Kileleshwa,72000000,5,Townhouse,Nairobi
5 Bed House with En Suite at Ole Motondo,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ongata-rongai-3684683,Ongata Rongai,16500000,5,House,Kajiado County
3 Bed House with En Suite in Ongata Rongai,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3684629,Ongata Rongai,9000000,3,House,Kajiado County
3 Bed Villa with En Suite at Mtwapa Creekside,https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3684528,Mtwapa,42000000,3,Villa,Kilifi County
3 Bed Townhouse with En Suite at Weigh Bridge,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3684490,Mtwapa,8500000,3,Townhouse,Kilifi County
4 Bed House with Staff Quarters in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3684407,Westlands Loresho,45000000,4,House,Nairobi
4 Bed House with En Suite at Taveta Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kahawa-sukari-3684399,Roysambu Kahawa Sukari,45000000,4,House,Nairobi
5 Bed House with Garden at Utawala,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-utawala-3684348,Utawala,40000000,5,House,Nairobi
4 Bed House with En Suite at Hardy,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-hardy-3684325,Karen Hardy,100000000,4,House,Nairobi
6 Bed House with En Suite in Watamu,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-watamu-3684292,Watamu,65000000,6,House,Kilifi County
3 Bed House with En Suite at Rimpa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ongata-rongai-3683840,Ongata Rongai,8500000,3,House,Kajiado County
4 Bed House with Swimming Pool in Diani,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-diani-3683753,Diani,49500000,4,House,Kwale County
3 Bed Villa with En Suite at Five Star Paradise,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-kiambu-road-3463657,Kiambu Road,44950000,3,Villa,Nairobi
4 Bed House with Swimming Pool in Mtwapa,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mtwapa-3683480,Mtwapa,195000000,4,House,Kilifi County
4 Bed Townhouse with Swimming Pool in Vipingo,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-vipingo-3683466,Vipingo,25000000,4,Townhouse,Kilifi County
5 Bed House with En Suite in Ongata Rongai,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ongata-rongai-3683263,Ongata Rongai,12000000,5,House,Kajiado County
5 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3683120,Westlands Kitisuru,125000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3683117,Lavington,63000000,4,Townhouse,Nairobi
2 Bed House with En Suite at Olekasasi,https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-ongata-rongai-3683106,Ongata Rongai,6200000,2,House,Kajiado County
4 Bed House with En Suite at Magadi Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3683082,Ongata Rongai,15000000,4,House,Kajiado County
4 Bed Townhouse with En Suite at Muthithi Road Opposite Kist Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-thindigua-3683044,Thindigua,28000000,4,Townhouse,Kiambu County
5 Bed House with En Suite in Membley,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-membley-3683015,Ruiru Membley,18000000,5,House,Kiambu County
5 Bed House with En Suite in Kiserian,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiserian-3682541,Kiserian,38000000,5,House,Kajiado County
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3682231,Westlands Runda,105000000,5,House,Nairobi
6 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3682227,Westlands Runda,115000000,6,House,Nairobi
4 Bed Townhouse with En Suite in Langata,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-3682216,Langata,35000000,4,Townhouse,Nairobi
5 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3682212,Kitengela,17000000,5,House,Kajiado County
4 Bed Townhouse with En Suite in Embakasi,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-embakasi-3682208,Embakasi,12500000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3681930,Westlands Loresho,150000000,4,Townhouse,Nairobi
5 Bed Villa with En Suite in Karen Hardy,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-hardy-3681802,Karen Hardy,100000000,5,Villa,Nairobi
4 Bed Townhouse with En Suite in Karen,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3681717,Karen,93000000,4,Townhouse,Nairobi
5 Bed House with En Suite in Ridgeways,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ridgeways-3681557,Ridgeways,130000000,5,House,Nairobi
4 Bed Townhouse with En Suite at Owashika Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3681511,Lavington,58500000,4,Townhouse,Nairobi
5 Bed Townhouse with En Suite at Valley Arcade Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3681488,Lavington,80000000,5,Townhouse,Nairobi
5 Bed Villa with En Suite in Nyari,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-nyari-3681462,Westlands Nyari,115000000,5,Villa,Nairobi
7 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/7-bedroom-townhouse-for-sale-kitisuru-3681450,Westlands Kitisuru,120000000,7,Townhouse,Nairobi
5 Bed House with En Suite at Bamboo Estate,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3681431,Ruiru,25000000,5,House,Kiambu County
3 Bed Townhouse with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-nyali-area-3681091,Nyali Area,52500000,3,Townhouse,Mombasa
4 Bed House with En Suite at Njathaini Rd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3681140,Kiambu Road,28500000,4,House,Nairobi
4 Bed House with En Suite in Thika,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3681000,Thika,35000000,4,House,Kiambu County
4 Bed Villa with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3680981,Kiambu Road,28000000,4,Villa,Nairobi
9 Bed Villa with En Suite at Malindi,https://www.buyrentkenya.com/listings/furnished-9-bedroom-villa-for-sale-malindi-3680475,Malindi,48500000,9,Villa,Kilifi County
5 Bed House with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiambu-road-3680367,Kiambu Road,150000000,5,House,Nairobi
5 Bed Villa with Garden in Kiambu Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kiambu-road-3678823,Kiambu Road,45000000,5,Villa,Nairobi
7 Bed Villa with En Suite in Runda,https://www.buyrentkenya.com/listings/7-bedroom-villa-for-sale-runda-3680318,Westlands Runda,220000000,7,Villa,Nairobi
5 Bed Villa with En Suite at James Gichuru Rd,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3680268,Lavington,90200000,5,Villa,Nairobi
5 Bed Villa with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3680254,Lavington,98000000,5,Villa,Nairobi
4 Bed Villa with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-nyali-area-3680006,Nyali Area,45000000,4,Villa,Mombasa
4 Bed Villa with En Suite at Kangoya,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-5-3461856,Kiambu Road,20000000,4,Villa,Nairobi
5 Bed Townhouse with En Suite in South C,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-south-c-3679443,South C,40000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3679418,Nyali Area,57000000,4,Townhouse,Mombasa
4 Bed Villa with En Suite at Njathaini Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3679220,Kiambu Road,30000000,4,Villa,Nairobi
3 Bed Villa with En Suite at Mtwapa Creek,https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3679056,Mtwapa,45000000,3,Villa,Kilifi County
4 Bed House in Limuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-limuru-3678821,Limuru,22000000,4,House,Kiambu County
3 Bed Townhouse with En Suite in Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3678815,Mtwapa,8500000,3,Townhouse,Kilifi County
3 Bed Townhouse with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kitengela-3674708,Kitengela,10250000,3,Townhouse,Kajiado County
4 Bed House with En Suite in Windsor,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-windsor-3678781,Roysambu Windsor,75000000,4,House,Nairobi
2 Bed Townhouse with En Suite in Kilimani,https://www.buyrentkenya.com/listings/2-bedroom-townhouse-for-sale-kilimani-3678577,Kilimani,12000000,2,Townhouse,Nairobi
3 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-lavington-3678246,Lavington,18000000,3,Townhouse,Nairobi
5 Bed House with En Suite at Karen Near The Hub,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3678723,Karen,100000000,5,House,Nairobi
4 Bed Townhouse with En Suite in Kitengela,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-kitengela-3678334,Kitengela,16500000,4,Townhouse,Kajiado County
3 Bed Villa with En Suite at Vipingo,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-vipingo-3678185,Vipingo,22500000,3,Villa,Kilifi County
5 Bed House with Swimming Pool in Tigoni,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-tigoni-3677934,Limuru Tigoni,75000000,5,House,Kiambu County
4 Bed Townhouse with Staff Quarters in Nyali Area,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3677919,Nyali Area,32000000,4,Townhouse,Mombasa
5 Bed Townhouse with Garden in Nyali Area,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-nyali-area-3677915,Nyali Area,35000000,5,Townhouse,Mombasa
2 Bed Villa with En Suite in Malindi,https://www.buyrentkenya.com/listings/2-bedroom-villa-for-sale-malindi-3677902,Malindi,6500000,2,Villa,Kilifi County
5 Bed Villa with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3676739,Lavington,60000000,5,Villa,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3677133,Westlands Runda,80000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3677108,Lavington,63000000,4,Townhouse,Nairobi
4 Bed House with Backup Generator in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-gigiri-3675848,Westlands Gigiri,180000000,4,House,Nairobi
4 Bed House with En Suite at Kahawa Sukari,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kahawa-sukari-1-3675763,Roysambu Kahawa Sukari,35000000,4,House,Nairobi
6 Bed Townhouse with En Suite at Mushroom Rosewood Drive Kiambu Road,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-kiambu-road-3675759,Kiambu Road,78000000,6,Townhouse,Nairobi
5 Bed Villa with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3675653,Lavington,170000000,5,Villa,Nairobi
4 Bed Villa with En Suite in Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitengela-3675480,Kitengela,15000000,4,Villa,Kajiado County
4 Bed Townhouse with En Suite in Syokimau,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3675316,Syokimau,19000000,4,Townhouse,Machakos County
3 Bed House with En Suite in South B,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-south-b-3675315,South B,16000000,3,House,Nairobi
4 Bed Villa with En Suite at Vipingo,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-vipingo-3675228,Vipingo,27000000,4,Villa,Kilifi County
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3674969,Lavington,85000000,5,Townhouse,Nairobi
7 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-3674837,Westlands Runda,300000000,7,House,Nairobi
